region,age,education_level,gender,marital_status,dependents_count,household_income_sources,employment_type,mpesa_monthly_transactions,utility_payment_timeliness,farm_size_acres,soil_quality_index,farming_years,crop_type_current,past_crop_performance_index,agroclimatic_zone,rainfall_forecast_next_90d,historical_drought_risk,cooperative_member,mobile_advisory_usage,loan_default_past,input_use_history,has_insurance_before,willing_to_subscribe_insurance
Kiambu,46.94174817209706,Secondary,Female,Married,5.8393955457535,"['None', 'Small Business']",Full-time,17107.591522280836,0.6552147112446215,4.316933060268701,0.5917037802011893,21.00576561612424,Kale,0.6660982324913666,Kiambu_Z3,82.07649700059041,0.9376426538366536,True,True,True,Regular,True,True
Embu,35.43425445829946,Secondary,Female,Widowed,5.928189839270603,"['None', 'Small Business']",Casual,7205.291054062782,0.45156267534629,2.1602816663497584,0.2435687273887448,4.052165089079644,Beans,0.6933891555137502,Kiambu_Z3,106.84652017019596,0.8527772940513996,False,False,False,Regular,True,False
Kiambu,33.10270634680579,Primary,Female,Single,0.932088815609661,"['Small Business', 'Remittance']",Full-time,15194.412274887887,0.5656784817149503,4.274509657578148,0.4088064182946511,20.602973249025634,Maize,0.4141723636717212,Kitale_Z1,381.3979274832866,0.2472676908037949,False,False,True,Irregular,True,False
Narok,62.82382887338485,Secondary,Female,Widowed,2.0040403455194413,"['None', 'Remittance']",Casual,13195.968113453177,0.5622051945489692,0.4882295285878043,0.4137841701548717,24.194805571373752,Beans,0.967673124767152,Narok_Z2,166.93457110645124,0.7921881651316162,False,False,True,Regular,False,False
Narok,49.2023438610865,Secondary,Female,Single,2.900932598349936,"['Livestock', 'Small Business']",Full-time,2180.695276983862,0.6482244148621602,1.7209764601134268,0.7667186847863848,8.098362019717054,Beans,0.3394639589398094,Kitale_Z1,176.30755323150692,0.0374184447852646,False,False,True,Irregular,True,False
Kiambu,62.96466475291373,Tertiary,Female,Widowed,1.0856927897076865,"['Small Business', 'Livestock']",Casual,16296.599199107231,0.7075235156014787,3.708418691176532,0.2169114946809131,20.744054036699705,Beans,0.4380168862988671,Kiambu_Z1,171.4182252400125,0.6612142508556016,False,False,True,Regular,True,True
Kiambu,59.11260822552496,Primary,Female,Single,5.185876405280913,"['Livestock', 'Small Business']",Self-employed,12376.282311200572,0.4307110076511833,2.3712551997968943,0.1880584673478379,13.036297629608969,Kale,0.9493819775897028,Kisumu_Z1,141.90439464132328,0.640487299184878,True,True,False,Regular,True,False
Kitale,60.36787848084556,Secondary,Female,Widowed,6.020153471736372,"['Remittance', 'Livestock']",Self-employed,17414.953599288547,0.7658897081383371,4.394453851703227,0.8465293811587689,16.9326134801991,Beans,0.6081191264490814,Kiambu_Z3,183.58108983732387,0.956067266683554,False,True,False,Regular,True,False
Kisumu,43.82573608288901,Secondary,Male,Single,5.792366721331013,"['None', 'Livestock']",Full-time,11121.192989158802,0.6341083392658516,2.04801066327001,0.5302116177159373,23.84231379016689,Beans,0.9555840538774564,Kiambu_Z3,301.8831113642177,0.0607191813171774,False,True,False,Regular,True,True
Embu,23.217886883462253,Secondary,Female,Single,1.9291224507589653,"['Livestock', 'Remittance']",Full-time,2548.4766250525954,0.8022797844515163,1.1357093510769931,0.1956751032563366,24.97238749223327,Beans,0.9674268684617332,Narok_Z2,113.41230740027176,0.5929723494245515,False,False,False,Regular,True,False
Kisumu,33.39882018824953,Secondary,Female,Single,5.011940859636673,"['Livestock', 'Remittance']",Casual,8153.957983820876,0.4721513331253989,1.0323706560657342,0.396139512732349,12.878801750105437,Beans,0.5789154022389963,Kitale_Z1,150.81189595622038,0.1927391907665361,False,True,True,Regular,True,True
Kiambu,19.967779507734534,Secondary,Female,Married,4.0870797829027765,"['Small Business', 'Remittance']",Unemployed,19473.00883627937,0.5427039372425151,3.5839600796936466,0.3618632119447722,7.51824540611755,Sorghum,0.7394123887884563,Kiambu_Z2,298.95242793078745,0.6527933894404596,False,False,False,Regular,True,True
Kiambu,42.32610645321063,Secondary,Female,Married,0.9967173750548644,"['None', 'Livestock']",Full-time,3336.6750971620704,0.4586061475810059,2.525388740437264,0.604510845953325,17.559084214145283,Maize,0.8039818008496886,Embu_Z3,299.7893516323609,0.8461621562379804,True,False,False,Regular,False,True
Kitale,25.11153355462096,Secondary,Female,Single,3.031140071105057,"['Livestock', 'Small Business']",Full-time,8075.112920096442,0.60813971438173,4.645503504888646,0.3644947655426375,13.632705877985437,Kale,0.7981813089493028,Kiambu_Z1,145.77979506529687,0.6876393544612766,False,False,True,Regular,False,False
Kiambu,19.10325360199568,Secondary,Male,Widowed,1.1388964428587438,"['Livestock', 'Small Business']",Unemployed,16349.376808172789,0.4025457881003779,0.6453254037089605,0.3338941699646033,12.066029836944065,Beans,0.8027968395937649,Kisumu_Z1,143.402712544401,0.5698479707163153,False,False,True,Regular,False,False
Kiambu,23.5103627663934,Secondary,Male,Married,3.715351169054497,"['Remittance', 'Livestock']",Self-employed,11243.959893037034,1.0438771362040762,1.8723292086273955,0.1933424092010293,20.420844407976126,Kale,1.05728218313514,Kiambu_Z3,70.36592552146823,1.0103403984747414,True,True,True,Regular,False,False
Kiambu,17.811054872357204,Tertiary,Male,Single,6.077940417347111,"['Small Business', 'Remittance']",Full-time,4967.027650360136,0.6762385645105464,3.666176486153341,0.6076419385354408,17.119447500085997,Maize,0.8876425412392568,Kiambu_Z2,190.0987676839133,0.6858908673117219,True,False,False,Irregular,True,True
Kiambu,23.20728833127032,Secondary,Female,Single,2.250455746289276,"['None', 'Small Business']",Self-employed,5640.498424839658,0.2951939645067605,1.0347855561578605,0.6720259795723454,21.85349755344315,Beans,0.7710686542231474,Narok_Z1,360.3829432412234,0.5209246531955528,False,False,True,Regular,True,False
Kiambu,28.515563822592604,Primary,Female,Widowed,2.9141230289754207,"['Small Business', 'Remittance']",Full-time,19109.47067847337,0.5102818270246487,4.509639938050579,0.2510132861742748,16.021739263818343,Maize,0.8401596760940039,Kisumu_Z1,195.24799818029263,0.1631450986302373,False,True,True,Irregular,True,False
Kiambu,28.478634161577062,Secondary,Female,Single,3.18541911539237,"['Small Business', 'Livestock']",Full-time,13235.568066359669,0.6695522443449341,2.5020165413901534,0.6454633838230248,20.41130655579606,Beans,0.9677953668508166,Kiambu_Z3,100.98564695583912,0.8819206950865017,False,True,True,Irregular,True,False
Kiambu,48.98835979622666,Secondary,Female,Widowed,3.145756349944956,"['None', 'Livestock']",Casual,2170.961624958062,0.5990042694110065,1.3496907768610251,0.4246620773885713,15.677919646626592,Beans,0.7513510735115733,Kitale_Z1,284.6013579864299,0.6406543333873901,True,True,False,Regular,True,False
Kitale,47.12916862042588,Secondary,Male,Married,6.10433099896474,"['Small Business', 'Livestock']",Self-employed,8498.763909142901,0.9009332537816848,1.9851555898502016,0.2867735908357566,18.16012669407534,Kale,1.0388060440842886,Kiambu_Z2,143.28532085594986,0.1108880023530015,False,True,False,Irregular,True,False
Kiambu,47.365868757902895,Secondary,Female,Single,6.011037517826302,"['Remittance', 'Livestock']",Casual,1332.6967398820093,0.8846853506529826,4.316223801312852,0.3243616651290784,17.355634370520438,Beans,0.4383373248967913,Kiambu_Z1,148.79289756453753,0.4022049741680522,True,True,False,Regular,False,False
Kisumu,59.42681144063727,Secondary,Male,Widowed,2.958733665142988,"['None', 'Remittance']",Full-time,3213.546854096473,0.7982881810859216,4.385198234117226,0.3184044783008558,2.16599250964259,Beans,0.4658581294418871,Kiambu_Z3,187.6164451375838,0.9243111138828124,False,True,True,Regular,True,False
Narok,23.390233336071,Secondary,Male,Widowed,1.851757745248406,"['Livestock', 'Small Business']",Full-time,15759.234170613889,0.9183500160437028,4.857889256316038,0.5179204281619382,26.11531535337556,Beans,0.5238604620859098,Embu_Z2,193.2075487460221,1.0162949675388042,False,True,False,Regular,False,True
Kiambu,64.86374204900322,Primary,Male,Married,1.149354304428717,"['Livestock', 'Small Business']",Full-time,15209.686308086517,0.9359071466040876,0.971533528549823,0.7723216707190939,15.759002890426684,Kale,0.4126975938990672,Kiambu_Z1,289.9654765356236,0.4441541802733357,False,True,True,Irregular,False,False
Embu,61.37844559009157,Primary,Female,Married,3.034650880224771,"['Remittance', 'Small Business']",Casual,7952.742609586819,0.3937638596166908,2.767591546928343,0.5673169208978802,24.486872036207696,Beans,0.7785922465778292,Narok_Z1,148.52806051138217,0.2369052293334219,True,True,True,Regular,True,False
Kitale,30.52242710536493,Secondary,Male,Single,1.0556654274909056,"['Livestock', 'Remittance']",Self-employed,16082.284107248928,0.87125714109326,4.839753858733461,0.3575589875292493,15.073036336146552,Kale,0.3683906192090027,Narok_Z1,187.27986710321235,0.60637747065884,False,True,False,Regular,False,False
Kiambu,23.585544527547103,Secondary,Male,Widowed,5.956292390918028,"['Livestock', 'Small Business']",Full-time,15159.99368303399,0.6824291606943823,3.866204717522004,0.1889592807166437,8.25710160184099,Kale,1.073165954909881,Embu_Z3,75.31901768905,0.5541728288114565,True,True,False,Regular,False,False
Kiambu,17.184046616852115,Tertiary,Female,Widowed,6.135622406472265,"['Livestock', 'Small Business']",Self-employed,4874.226747436941,0.7566053232717331,1.7925877771119387,0.4384052584439581,22.102868340041905,Sorghum,0.655468934516119,Narok_Z1,92.57576376365428,0.6699578074900916,False,True,True,Regular,True,False
Kiambu,30.589112821941068,Secondary,Female,Married,5.869785725958423,"['None', 'Small Business']",Full-time,9138.028514473375,0.4196574071889646,0.6332687531928194,0.3970062178907124,15.616139838840922,Maize,0.8221558486412995,Kiambu_Z3,140.92218014307014,0.1579873636794275,False,True,True,Regular,False,True
Narok,43.02609899913679,Primary,Female,Married,0.9932010250878052,"['Livestock', 'Small Business']",Full-time,12735.300030623732,0.7651532424427001,0.5180864472439716,0.5843949467371492,21.07267101499921,Maize,0.7152057462690616,Kiambu_Z1,110.87517503051916,0.1974094633539797,True,False,True,Irregular,True,False
Kiambu,63.34908610123635,Secondary,Female,Widowed,0.8188496216810854,"['Small Business', 'Remittance']",Self-employed,7307.910113766157,0.5485495619942856,1.0464200536195294,0.2865839083870999,5.460983354436679,Sorghum,1.0720440413700212,Kitale_Z3,290.1191912080981,0.9540310998632988,False,True,True,Regular,False,True
Kiambu,32.80777928483224,Secondary,Female,Widowed,5.0819848079844006,"['None', 'Remittance']",Casual,12398.61020735466,0.898239317384148,1.5003293991407067,0.2691587030664141,20.065547658111576,Kale,0.8296504702602419,Kisumu_Z1,137.60558109854617,0.567714964568111,True,True,False,Regular,True,False
Kitale,62.57658008043404,Primary,Male,Single,4.962362678980587,"['None', 'Livestock']",Full-time,5199.376629411463,0.7337785415742794,0.4655612159935597,0.8322861189321349,2.2107343601646594,Kale,0.6720980398014603,Embu_Z3,79.57041774253238,0.9376019152758978,False,True,False,Regular,True,False
Kiambu,61.0633162453092,Primary,Female,Widowed,0.7378431464883792,"['Livestock', 'Remittance']",Self-employed,15858.426030810311,0.3654054089651484,3.827791774031447,0.4721193870233461,2.3611581857998765,Beans,0.8484649105700953,Kiambu_Z1,189.34113064535683,0.2155060393553092,True,False,True,Regular,True,True
Kiambu,26.554639204322708,Primary,Male,Widowed,3.028463430216376,"['Livestock', 'Remittance']",Full-time,2064.8106180800414,0.4153051183896816,3.4059721860202115,0.6180007092410196,19.772661271041,Beans,0.5439358095587755,Embu_Z1,104.86974265779654,0.9703023946436704,False,False,True,Regular,True,True
Kitale,18.75474297840231,Secondary,Male,Widowed,5.147863498438996,"['Small Business', 'Livestock']",Full-time,3389.0895658314125,0.9694944808625195,1.128988601013352,0.2250343249857346,4.293344178003385,Beans,0.777347742318777,Kiambu_Z1,206.7317210781103,0.8957764707322136,False,False,False,Regular,False,True
Kiambu,23.56164698244512,Primary,Male,Widowed,3.0246432888496844,"['Remittance', 'Livestock']",Full-time,2063.2811957367426,0.9272028106398774,4.438734707305981,0.3465158514068595,19.81225910492302,Beans,0.6434624841136805,Kiambu_Z3,190.7968772635075,0.2056747714583426,False,True,False,Irregular,True,True
Kiambu,40.72343920538994,Tertiary,Male,Married,2.906361476857361,"['Small Business', 'Livestock']",Casual,1410.9695246771685,0.8568363999739745,4.523057504135931,0.6846292113071192,4.546890756780528,Sorghum,0.5130171156529983,Kiambu_Z1,188.51719396517512,0.7393273553562311,False,True,False,Regular,True,False
Kitale,27.79651490421548,Tertiary,Female,Married,2.7752579200340066,"['Livestock', 'Small Business']",Casual,4825.815432425045,0.5441472716041266,2.133357144109257,0.2669367195189247,8.621403576095858,Kale,0.9263921230409788,Narok_Z2,128.78848953333102,0.8698150422426374,False,True,True,Regular,True,False
Kisumu,62.91811726163515,Secondary,Female,Widowed,5.770497925373364,"['Livestock', 'Small Business']",Self-employed,3621.133788834448,0.5933972019882615,0.7890540305926528,0.6567831786585396,17.6298996289934,Kale,0.2982730027659219,Kiambu_Z3,153.54691273881173,0.9617581426149352,False,True,False,Irregular,False,False
Kitale,22.399093400789628,Tertiary,Female,Widowed,2.026071228509513,"['Livestock', 'Small Business']",Self-employed,18978.099579322094,0.8990104592828301,4.820661298975036,0.8487086702323559,24.07100863137593,Maize,0.9560858143963592,Narok_Z2,146.75419092519164,1.0300391284132444,False,True,True,Regular,True,False
Narok,42.52346510475815,Secondary,Female,Married,1.0644686591197448,"['Livestock', 'Remittance']",Full-time,18993.36596988124,0.9387716493357604,4.032049498597407,0.7548951974304438,24.38756541911394,Beans,0.4247545055820221,Embu_Z1,375.1814773039876,0.6166902287013665,True,True,False,Regular,False,False
Kisumu,46.567954258207,Secondary,Male,Single,5.668754499185142,"['Livestock', 'Remittance']",Full-time,7131.0797558918575,0.4098533935262868,3.853864954480751,0.3266004984596969,24.7967629104998,Maize,0.9033771474058891,Kitale_Z2,284.9236523797162,0.8568339596918968,False,False,True,Regular,False,False
Embu,33.99600204022917,Secondary,Female,Single,0.2792874366426541,"['Small Business', 'Remittance']",Full-time,7602.197306547996,0.8811481119581944,0.4477251531102178,0.1347158367621737,20.045587270044887,Beans,0.9427973803174828,Kiambu_Z1,281.96046218963323,0.5125934696084349,False,False,False,Regular,False,False
Kisumu,24.90035232050372,Secondary,Female,Widowed,3.862700377856239,"['None', 'Remittance']",Casual,15134.297201039592,0.7749399040514402,4.407787603139622,0.3614607347303384,20.068032550080687,Kale,0.8964506299084174,Kiambu_Z3,75.82132235762117,0.6595862515080787,False,True,True,Irregular,False,False
Kiambu,60.8498081171848,Secondary,Female,Married,5.967444939594617,"['Remittance', 'Livestock']",Casual,15540.706618070131,0.6450068293941087,3.702094584023319,0.2831254407317187,16.422923559029837,Beans,0.6756106485518829,Kisumu_Z1,283.49139681955114,0.2684607968805111,True,True,False,Regular,False,False
Kisumu,33.35908664095018,Primary,Male,Married,1.1841256640124205,"['Livestock', 'Small Business']",Full-time,8195.928169094432,0.5440353942888863,4.599597992387053,0.6311933265331986,17.04074345884049,Maize,0.3651471381696585,Kisumu_Z1,278.6124332864125,0.2244025091690255,True,True,True,Regular,True,True
Kisumu,64.02307564878716,Secondary,Male,Widowed,-0.060678720397776,"['Small Business', 'Remittance']",Full-time,5861.433221170693,0.8034638760344329,0.724986216689439,0.3339220429308799,8.161887546974759,Beans,0.5457792034355653,Narok_Z2,286.22933654445126,0.3644550820840865,False,False,True,Regular,True,False
Embu,20.374709877478807,Tertiary,Female,Married,2.7202291646841394,"['Livestock', 'Small Business']",Self-employed,11741.010419807732,0.4996089605993754,3.8416863646842434,0.2039673177843551,25.32644074226952,Beans,0.7078045852063443,Narok_Z1,364.3438685670797,0.3701276844224895,False,True,True,Regular,False,False
Kisumu,22.939244509852283,Primary,Female,Widowed,2.1137619276090405,"['Small Business', 'Remittance']",Full-time,13254.329427264143,0.6184749702463606,1.0358912881427798,0.4921360179242249,22.04986393967414,Tomatoes,0.6646532219572286,Kitale_Z3,92.69218925086344,0.485779394579711,True,True,False,Regular,True,True
Embu,18.5986766400594,Secondary,Male,Single,5.895160259110443,"['Remittance', 'Livestock']",Self-employed,1901.0479164990727,0.8780443338844112,1.704258509657442,0.4984783901133054,20.602068956292538,Beans,0.6726373096370476,Kiambu_Z3,147.16056987544468,0.6920735082124645,True,False,False,Irregular,False,True
Narok,61.53074320176359,Secondary,Female,Single,2.961549170873179,"['Livestock', 'None']",Full-time,16250.152813463868,0.5114181480946552,3.639220723633721,0.3180440993620336,1.0538566948291876,Kale,0.8573327336423039,Kiambu_Z3,110.89319245118656,0.7334918505432996,False,False,True,Regular,True,True
Narok,46.10826037477377,Primary,Male,Single,3.795858814073001,"['None', 'Small Business']",Full-time,11127.569916927028,0.8099197584164681,0.8065482007055059,0.3112540073151117,14.941408120702214,Tomatoes,0.6100882335576606,Kisumu_Z1,79.2102805588286,0.3112541748369933,True,False,False,Regular,False,False
Kisumu,22.15297010669161,Primary,Male,Single,3.2252239055183587,"['Remittance', 'Livestock']",Self-employed,1960.096619502228,0.5980434629319998,4.31646068160536,0.2631815010010004,17.464881363351672,Kale,0.3424378773688684,Kiambu_Z3,186.1571846681429,0.458466782988265,False,True,False,Regular,True,False
Kiambu,59.36497746122401,Primary,Female,Widowed,1.037616646165005,"['Livestock', 'Remittance']",Casual,16752.418777316034,0.573140848387999,0.9983256973893946,0.4716551133316152,3.4054298385100146,Sorghum,0.4282012208235087,Narok_Z1,126.83970159031514,0.460893957446432,False,False,False,Irregular,True,True
Embu,35.677937662033365,Secondary,Male,Single,2.94097567159538,"['None', 'Remittance']",Full-time,7633.277200001367,0.444171382536948,2.150935644319569,0.2475648829548196,2.200972852228324,Kale,0.5075087341843504,Kisumu_Z1,75.25040717557343,0.6752657174053499,False,True,True,Irregular,True,True
Narok,62.53497416997256,Secondary,Male,Single,6.080188243565656,"['None', 'Remittance']",Full-time,5222.894358201396,0.6925662315123983,4.203113992859587,0.2966291826358262,21.957184216325828,Maize,0.8892995017103059,Kisumu_Z1,397.3197004366744,0.711640425734704,False,True,True,Regular,True,False
Kitale,20.59864100912438,Primary,Female,Married,3.157634736566702,"['None', 'Livestock']",Casual,16038.06815545799,0.8887643276583069,4.746395305334275,0.1903522062001731,20.09936074072744,Beans,0.6927266149401472,Kisumu_Z2,363.8814497358068,1.0237227156930186,False,True,True,Irregular,True,False
Embu,49.3257042784893,Secondary,Female,Single,0.9094230653285374,"['None', 'Small Business']",Full-time,8202.601826385799,1.0002541475813778,3.765230692808984,0.8050339226093164,21.899486298405613,Beans,0.7239747927950356,Embu_Z2,77.36129215297953,0.6566273635958237,True,True,True,Regular,False,True
Kitale,61.446022340668286,Secondary,Female,Widowed,2.9133073433272982,"['Small Business', 'Livestock']",Full-time,7782.002883051096,0.9882042376162744,0.8931441151510607,0.4383553929448764,17.172012133809236,Tomatoes,0.628341693337701,Kitale_Z2,364.689610262814,0.1871622821467037,False,False,True,Regular,True,False
Narok,63.83458079787816,Secondary,Male,Married,4.89446750330699,"['Small Business', 'Livestock']",Casual,5517.579815563105,0.7388420854270088,3.518820251246343,0.4108901544732579,18.43195791482576,Beans,0.861070056189429,Kitale_Z2,369.6952766445197,0.5824366328975583,False,False,False,Regular,True,True
Embu,32.54106545629209,Secondary,Male,Widowed,-0.0195554283355038,"['Livestock', 'Remittance']",Full-time,8679.272836233637,0.5712474839101095,1.8415134197811616,0.5537259815457752,1.5297888050388115,Maize,0.9439298090061062,Kiambu_Z3,169.97507574136776,0.2018914663861212,False,True,False,Regular,True,False
Kitale,42.56650307719172,Secondary,Female,Single,0.996071804108927,"['Livestock', 'Small Business']",Casual,1904.4338441033071,0.8493512903680156,3.8473520674677752,0.6989618081220067,1.7476809988308577,Tomatoes,0.6002887346150414,Kitale_Z3,166.80018978831268,0.6888320739188059,False,True,False,Irregular,True,True
Kiambu,31.77681486900644,Primary,Female,Single,2.0034165839668705,"['None', 'Small Business']",Full-time,16090.5263607998,0.9891510561858124,0.5963935219848789,0.6643568651205805,15.21272603095466,Maize,0.5910256315837571,Kitale_Z1,188.44232864660728,0.5753327958500916,False,False,False,Regular,True,False
Kiambu,23.523998730696864,Tertiary,Female,Married,5.771158164536534,"['Livestock', 'Small Business']",Unemployed,7617.543988002111,0.518092694488965,1.7081421174164808,0.4327174374867149,23.387187313341496,Sorghum,0.4884763071852319,Kiambu_Z3,283.23244592869025,0.2007187989489707,False,True,False,Regular,True,True
Kisumu,25.16263494385249,Secondary,Female,Widowed,2.847225414411295,"['None', 'Small Business']",Self-employed,7383.236162294467,0.8319033647555354,3.6558772154433306,0.5994506624157906,3.915686608658818,Kale,0.5711008869910381,Narok_Z1,122.87404560158906,0.9493487617127772,False,True,False,Irregular,True,False
Kitale,23.93458643450701,Primary,Female,Married,3.980054803292053,"['None', 'Small Business']",Self-employed,14900.470159057844,0.9216487918040136,2.19456451205588,0.1293947166409993,8.805606755522543,Kale,0.8258470031727051,Embu_Z2,131.95610277569205,0.4402982981469521,False,False,True,Regular,False,True
Embu,64.49317762144167,Secondary,Female,Married,3.016816099045177,"['Livestock', 'Remittance']",Full-time,8028.444065408261,1.0148603703404682,3.620825410927903,0.2458755026458686,22.433367352981268,Beans,0.7013077654530425,Kiambu_Z3,124.0875794377432,0.9958116187999568,False,True,True,Irregular,False,False
Kiambu,23.15461183357549,Primary,Male,Single,5.972910196218946,"['None', 'Small Business']",Full-time,15980.942800787792,0.4173553045585677,3.958202130200136,0.2925822485971556,25.4490430381522,Beans,1.0045765867166074,Kiambu_Z3,124.58135549944924,0.9209743765604904,False,False,True,Regular,True,True
Kiambu,28.219999548418087,Primary,Female,Widowed,0.9506506229703482,"['None', 'Small Business']",Casual,15925.586452902617,0.476684932479119,1.813342951420432,0.6095310428610243,7.555541170955074,Sorghum,1.0658702103770632,Embu_Z2,192.8954719921594,0.0385699422139383,False,True,True,Regular,True,True
Kitale,19.60361411912434,Tertiary,Female,Single,1.01215217395758,"['Livestock', 'None']",Self-employed,7262.051521084642,0.4559826674963613,4.647178923364006,0.3785535967922785,17.314410925988405,Beans,0.7986152058726816,Kiambu_Z3,297.206458398912,0.2705056798368302,True,False,False,Regular,True,False
Embu,47.25736076749365,Tertiary,Male,Widowed,6.042479048171497,"['None', 'Small Business']",Full-time,8248.31799946604,0.7997706002574991,4.135409500734967,0.6468367776079391,21.42670473675104,Tomatoes,0.6529928243235226,Embu_Z2,407.1995655591866,1.030675868606192,False,False,True,Regular,True,True
Kisumu,47.75074461757979,Tertiary,Female,Widowed,2.7827038781809104,"['Small Business', 'Remittance']",Self-employed,11604.680801280296,0.4990737436964559,4.633024834170462,0.6183468420388059,19.672224588856768,Beans,1.0926264227887852,Kiambu_Z3,299.1151010101603,0.656955671123228,False,True,True,Regular,False,False
Kitale,35.77044298700262,Secondary,Female,Married,1.0727317903025693,"['Remittance', 'Livestock']",Self-employed,11905.483212039597,0.7520455018686155,3.973274651600876,0.2482386935689703,16.68827080289607,Kale,0.3658433802257871,Kitale_Z2,370.57380031527214,0.4703627537998353,False,True,True,Regular,False,False
Kiambu,18.91711955227605,Secondary,Female,Married,2.785759998568617,"['Livestock', 'Small Business']",Full-time,3616.728877899328,0.5432308264478046,3.5961053327609096,0.5473649814811888,4.118093162271323,Beans,0.5513850898611004,Kitale_Z3,101.42723545819008,0.5133266760050231,False,True,False,Regular,True,False
Kisumu,64.44733222786132,Secondary,Male,Widowed,0.2501046409929952,"['Livestock', 'None']",Self-employed,13328.426447490085,0.7527017138680077,1.795853651373167,0.3404254690548046,21.75512492067589,Kale,0.8074222765876348,Kisumu_Z1,71.04280117096806,0.1536526256626641,True,True,True,Regular,True,True
Kisumu,61.155357815754606,Primary,Male,Single,2.970357278298029,"['Livestock', 'Small Business']",Full-time,19310.209375049795,0.5907402511727822,4.100480017807362,0.568741431969566,17.140825735059455,Beans,0.831122439420054,Kiambu_Z1,400.6186992480161,0.7911069891941687,True,True,False,Irregular,True,False
Kisumu,22.40165143946891,Secondary,Male,Widowed,6.095803919263,"['Livestock', 'Small Business']",Casual,19171.7070012208,0.8306215471538436,2.495386367601179,0.4158257750046196,18.31119483084629,Tomatoes,0.9542163702446156,Kiambu_Z3,172.51157754684715,0.5427122256423837,False,False,True,Regular,False,False
Embu,36.379830323763954,Secondary,Male,Married,4.098725199460071,"['Small Business', 'Remittance']",Self-employed,8240.439543901344,0.8068811178186873,4.566195184456028,0.3748709985082294,0.7798495425653421,Beans,0.3714210496086171,Narok_Z1,168.75146294058635,0.224908572847773,False,False,False,Regular,False,False
Kisumu,27.1673629751656,Tertiary,Female,Single,5.9054269276476745,"['None', 'Small Business']",Self-employed,12064.63700486938,0.8597582349899209,4.69967772475352,0.2558360463602189,8.05138229832557,Beans,0.4003425861315981,Kiambu_Z3,184.6959096848257,0.8834760944098375,True,True,True,Irregular,False,True
Narok,60.76821120974188,Secondary,Female,Single,0.9145028984550632,"['Remittance', 'Small Business']",Self-employed,2223.431883127901,0.8201152599963665,2.5695789099852075,0.260963281803534,14.108109287014235,Maize,0.683649923210759,Embu_Z2,125.0449195674614,0.4205411197102057,False,True,True,Irregular,False,True
Kiambu,18.459275401459525,Secondary,Female,Married,3.2522696698408047,"['Livestock', 'None']",Self-employed,15129.972353084291,0.7931710179385817,2.38868675810436,0.312600851641741,22.18584049005092,Maize,0.8076694009775943,Kisumu_Z1,139.72701267461497,0.7259804743222273,True,False,True,Irregular,False,False
Kiambu,22.171617661356,Primary,Female,Widowed,0.9698046927336452,"['Livestock', 'Remittance']",Casual,8352.843797244659,0.8978459535505923,2.314503630114702,0.271012613809119,19.41427933032272,Kale,0.835725334538999,Kiambu_Z2,166.10045456401753,0.6700794457185615,False,True,False,Regular,False,True
Kisumu,32.98541551978916,Secondary,Female,Widowed,6.037407850378684,"['Livestock', 'Small Business']",Self-employed,14614.44869753847,0.6795910226584556,1.395789811806761,0.4373497728566358,2.204910515062598,Beans,0.9286951090796978,Kitale_Z2,374.1948116057261,0.1486831133064299,True,False,False,Regular,False,False
Narok,60.1657223723124,Primary,Male,Single,6.0107736751307685,"['None', 'Remittance']",Self-employed,19036.102377761646,0.9925346612503309,4.34915958262456,0.2126245287885789,1.298843999698905,Beans,0.7566997827474283,Kiambu_Z1,191.18934523513823,1.0035017981813754,False,True,True,Regular,False,False
Kiambu,16.43393863395089,Tertiary,Male,Widowed,6.124200563036736,"['None', 'Livestock']",Self-employed,18957.716224031094,1.0331517663070464,4.361285299912471,0.3037148619389317,19.662697636467165,Sorghum,0.8819202489815133,Kitale_Z3,70.45730081241359,0.7173479974557302,False,True,False,Regular,False,True
Embu,18.579937355846845,Secondary,Female,Single,3.2333895952721896,"['Livestock', 'Small Business']",Full-time,6083.184554415318,0.9410346459892528,4.476553950099025,0.4827932063017538,6.544742043944999,Beans,0.4860943199476855,Kiambu_Z1,367.6980783299389,0.9355488022029682,False,False,False,Regular,True,False
Kisumu,61.655006072880575,Secondary,Female,Widowed,1.0027072504354202,"['Livestock', 'None']",Full-time,2008.6906415325773,0.7213050013913138,3.5695091762172586,0.2849209271800285,4.238402031497104,Tomatoes,0.3301487153697485,Kiambu_Z2,183.529440056132,0.1034976605921109,False,True,False,Irregular,True,False
Kiambu,42.22981332720799,Primary,Male,Widowed,4.791605020528368,"['Remittance', 'Livestock']",Full-time,16163.824751163003,0.9082402683694364,1.494393403226255,0.7485478104983666,12.549151476302432,Beans,1.0267515406456065,Kitale_Z2,185.8471241766773,0.2078378562483835,False,True,True,Regular,True,False
Kiambu,63.767016668228,Secondary,Female,Single,-0.328841405948813,"['Remittance', 'Livestock']",Self-employed,10985.08333566957,0.8931665829480416,4.420200614712879,0.1792575001324455,17.349896507691977,Beans,0.450976667609516,Kiambu_Z3,183.6684300587004,0.633183779311883,False,False,True,Irregular,True,True
Embu,25.04745383598616,Secondary,Male,Widowed,2.970254204763961,"['Livestock', 'Small Business']",Unemployed,1425.2126226500668,0.8349444399604662,3.5946610995781274,0.4667703782931091,8.373364331853336,Beans,0.826652349937843,Kitale_Z3,139.23360382066355,0.3647349764152218,False,False,False,Irregular,True,False
